ncessch,school_name,latitude,longitude,enrollment,teachers_fte,school_level,school_type,student_teacher_ratio,norm_enrollment,norm_student_teacher_ratio,total_athletes,norm_total_athletes,city_location,lea_name,is_magnet,ap_count,stem_score,arts_participants,world_lang,norm_ap_count,norm_arts,norm_world_lang
064015006639,Robert Heideman Elementary,33.737516,-117.840385,530.0,20.0,1,1,26.5,0.035349148012028,0.0660136286201022,-4.0,0.0,Tustin,Tustin Unified,0,0,0.0964,236,175,0.0,0.3830508474576271,0.043061023622047244
064015006640,Hewes Middle,33.770533,-117.804477,864.0,34.0,2,1,25.41176470588235,0.0576678917474106,0.0632327888565988,-4.0,0.0,Santa Ana,Tustin Unified,0,0,0.0125,277,319,0.0,0.4525423728813559,0.07849409448818898
064015006641,Hillview High (Continuation),33.735137,-117.8097,198.0,10.0,3,4,19.8,0.0131640494487136,0.048892674616695,-4.0,0.0,Tustin,Tustin Unified,0,0,0.1012,192,77,0.0,0.3084745762711864,0.01894685039370079
064015006642,Loma Vista Elementary,33.762098,-117.81956,472.0,18.0,1,1,26.22222222222222,0.0314734380220514,0.0653038046564452,-4.0,0.0,Santa Ana,Tustin Unified,0,0,0.1536,273,115,0.0,0.44576271186440675,0.028297244094488187
064015006644,W. R. Nelson Elementary,33.72348,-117.812818,498.0,19.0,1,1,26.21052631578948,0.0332108252589375,0.0652739173316596,-4.0,0.0,Tustin,Tustin Unified,0,0,0.1453,123,47,0.0,0.19152542372881354,0.01156496062992126
064015006647,Tustin High,33.73709,-117.818944,2153.0,80.0,3,1,26.9125,0.1438022051453391,0.0670677172061328,859.0,0.369593147751606,Tustin,Tustin Unified,0,0,0.0848,286,776,0.0,0.4677966101694915,0.19094488188976377
064015006648,Tustin Memorial Elementary,33.743304,-117.793782,586.0,20.0,1,1,29.3,0.0390912128299365,0.0731686541737649,-4.0,0.0,Santa Ana,Tustin Unified,1,0,0.2819,44,226,0.0,0.057627118644067804,0.05561023622047244
064015007201,Tustin Connect,33.740079,-117.817268,444.0,13.0,4,4,34.15384615384615,0.0296024056130972,0.0855720089110208,-4.0,0.0,Tustin,Tustin Unified,0,0,0.2022,235,55,0.0,0.3813559322033898,0.013533464566929134
064015007202,Guin Foss Elementary,33.755642,-117.810739,358.0,13.0,1,1,27.53846153846154,0.0238556632141663,0.0686672782073122,-4.0,0.0,Santa Ana,Tustin Unified,0,0,0.1474,219,134,0.0,0.3542372881355932,0.03297244094488189
064015007203,Peters Canyon Elementary,33.753448,-117.769163,463.0,17.0,1,1,27.23529411764705,0.0308720347477447,0.0678925744062531,-4.0,0.0,Tustin,Tustin Unified,0,0,0.1084,130,142,0.0,0.20338983050847456,0.034940944881889764
064015008250,Pioneer Middle,33.749941,-117.77326,885.0,34.0,2,1,26.029411764705884,0.0590711660541262,0.0648111033169656,-4.0,0.0,Tustin,Tustin Unified,0,0,0.0929,272,349,0.0,0.4440677966101695,0.0858759842519685
064015008756,Red Hill Elementary,33.757185,-117.793444,406.0,16.0,1,1,25.375,0.0270631473438022,0.0631388415672913,-4.0,0.0,Santa Ana,Tustin Unified,0,0,0.0331,182,74,0.0,0.2915254237288135,0.018208661417322834
064015008757,Ladera Elementary,33.747161,-117.778896,324.0,12.0,1,1,27.0,0.0215836952890076,0.0672913117546848,-4.0,0.0,Tustin,Tustin Unified,0,0,0.1931,92,87,0.0,0.1389830508474576,0.02140748031496063
064015008758,Myford Elementary,33.735319,-117.775887,480.0,20.0,1,1,24.0,0.032008018710324,0.0596252129471891,-4.0,0.0,Irvine,Tustin Unified,0,0,0.1452,196,112,0.0,0.31525423728813556,0.027559055118110236
064015009001,Benjamin F. Beswick Elementary,33.731129,-117.820219,418.0,17.0,1,1,24.58823529411765,0.0278650183762111,0.0611283695761098,-4.0,0.0,Tustin,Tustin Unified,0,0,0.0571,150,156,0.0,0.23728813559322032,0.038385826771653545
064015010994,Arnold O. Beckman High,33.71772,-117.782453,2811.0,105.0,3,1,26.77142857142857,0.1877714667557634,0.0667072280360185,1462.0,0.6278372591006424,Irvine,Tustin Unified,0,0,0.1597,219,188,0.0,0.3542372881355932,0.04625984251968504
064015010995,Hicks Canyon Elementary,33.727841,-117.771509,820.0,30.0,1,1,27.33333333333333,0.0547276979619111,0.0681431005110732,-4.0,0.0,Irvine,Tustin Unified,0,0,0.1906,292,164,0.0,0.4779661016949152,0.040354330708661415
064015012571,Orchard Hills,33.739833,-117.758035,1351.0,47.0,1,1,28.74468085106383,0.0902104911460073,0.0717496103519518,-4.0,0.0,Irvine,Tustin Unified,0,0,0.0361,134,301,0.0,0.21016949152542372,0.07406496062992125
064015014003,Heritage Elementary,33.71796,-117.829104,514.0,19.0,1,1,27.05263157894737,0.0342799866354828,0.0674258047162198,-4.0,0.0,Tustin,Tustin Unified,0,0,0.0919,10,121,0.0,0.0,0.029773622047244094
064015014497,Legacy Magnet Academy,33.709059,-117.819894,685.0,24.0,3,1,28.541666666666668,0.0457066488473103,0.0712308347529812,0.0,0.001713062098501,Tustin,Tustin Unified,1,0,0.5434,147,176,0.0,0.23220338983050845,0.04330708661417323
064020007475,Twain Harte,38.040073,-120.22778,252.0,12.0,1,1,21.0,0.0167724690945539,0.0519591141396933,-4.0,0.0,Twain Harte,Twain Harte,1,0,0.4222,272,69,0.0,0.4440677966101695,0.016978346456692914
064023006652,Apple Blossom,38.388829,-122.852421,319.0,16.0,1,1,19.9375,0.0212495823588372,0.0492440374787052,-4.0,0.0,Sebastopol,Twin Hills Union Elementary,0,0,0.0425,182,49,0.0,0.2915254237288135,0.012057086614173228
064023006653,Twin Hills Charter Middle,38.379651,-122.836264,207.0,14.0,2,1,14.785714285714286,0.0137654527230203,0.0360793380384521,-4.0,0.0,Sebastopol,Twin Hills Union Elementary,0,0,0.0339,281,47,0.0,0.45932203389830506,0.01156496062992126
064023008651,Orchard View,38.388829,-122.852421,222.0,11.0,4,1,20.181818181818183,0.0147677915135315,0.0498683599194672,-4.0,0.0,Sebastopol,Twin Hills Union Elementary,1,0,0.2757,351,15,0.0,0.5779661016949152,0.0036909448818897637
064023010687,Sunridge Charter,38.39333,-122.822948,214.0,10.0,1,1,21.4,0.0142332108252589,0.0529812606473594,-4.0,0.0,Sebastopol,Twin Hills Union Elementary,0,0,0.0893,43,13,0.0,0.055932203389830515,0.0031988188976377952
064026006654,Two Rock Elementary,38.255089,-122.779081,134.0,6.0,1,1,22.33333333333333,0.0088874039425325,0.055366269165247,-4.0,0.0,Petaluma,Two Rock Union,0,0,0.1184,187,46,0.0,0.3,0.011318897637795276
064030006655,Calpella Elementary,39.2334,-123.2057,460.0,20.0,1,1,23.0,0.0306715669896424,0.0570698466780238,-4.0,0.0,Ukiah,Ukiah Unified,0,0,0.0881,230,113,0.0,0.3728813559322034,0.02780511811023622
064030006656,Frank Zeek Elementary,39.1616,-123.2154,439.0,19.0,1,1,23.105263157894736,0.0292682926829268,0.0573388326010938,-4.0,0.0,Ukiah,Ukiah Unified,0,0,0.1297,109,24,0.0,0.16779661016949152,0.005905511811023622
064030006658,Nokomis Elementary,39.1333,-123.2124,360.0,17.0,1,1,21.176470588235293,0.0239893083862345,0.0524100611283695,-4.0,0.0,Ukiah,Ukiah Unified,0,0,0.0969,227,23,0.0,0.3677966101694915,0.005659448818897638
064030006659,Oak Manor Elementary,39.1487,-123.1933,404.0,19.0,1,1,21.26315789473684,0.026929502171734,0.0526315789473684,-4.0,0.0,Ukiah,Ukiah Unified,0,0,0.0786,227,101,0.0,0.3677966101694915,0.02485236220472441
064030006660,Pomolita Middle,39.1551,-123.2172,772.0,39.0,2,1,19.7948717948718,0.0515202138322753,0.048879570174289,-4.0,0.0,Ukiah,Ukiah Unified,0,0,0.1879,29,49,0.0,0.032203389830508466,0.012057086614173228
064030006663,South Valley High (Continuation),39.1469,-123.2112,134.0,9.0,3,4,14.88888888888889,0.0088874039425325,0.036342986939239,-4.0,0.0,Ukiah,Ukiah Unified,0,0,0.2125,241,13,0.0,0.39152542372881355,0.0031988188976377952
064030006665,Ukiah High,39.1644,-123.2246,1673.0,88.0,3,1,19.01136363636364,0.1117273638489809,0.0468774198544215,122.0,0.0539614561027837,Ukiah,Ukiah Unified,0,0,0.0788,203,248,0.0,0.3271186440677966,0.0610236220472441
064030006666,Yokayo Elementary,39.1415,-123.2111,406.0,18.0,1,1,22.55555555555556,0.0270631473438022,0.0559341283361726,-4.0,0.0,Ukiah,Ukiah Unified,0,0,0.0978,272,123,0.0,0.4440677966101695,0.03026574803149606
064030007172,Eagle Peak Middle,39.267,-123.2187,530.0,26.0,2,1,20.384615384615383,0.035349148012028,0.0503865810509762,-4.0,0.0,Redwood Valley,Ukiah Unified,0,0,0.0621,277,85,0.0,0.4525423728813559,0.020915354330708662
064030010957,Grace Hudson Elementary,39.1234,-123.2063,410.0,18.0,1,1,22.77777777777778,0.0273304376879385,0.0565019875070982,-4.0,0.0,Ukiah,Ukiah Unified,0,0,0.168,58,80,0.0,0.08135593220338982,0.01968503937007874
064030013714,Ukiah Independent Study Academy,39.1639,-123.2243,238.0,10.0,4,4,23.8,0.0158369528900768,0.059114139693356,-4.0,0.0,Ukiah,Ukiah Unified,1,0,0.5424,54,28,0.0,0.07457627118644068,0.006889763779527559
064032006667,Alta Vista Elementary,37.239425,-121.9415,587.0,24.0,1,1,24.45833333333333,0.0391580354159706,0.0607964224872231,-4.0,0.0,Los Gatos,Union Elementary,0,0,0.1406,215,181,0.0,0.34745762711864403,0.04453740157480315
064032006669,Carlton Elementary,37.247368,-121.945973,628.0,20.0,1,1,31.4,0.0418977614433678,0.0785349233390119,-4.0,0.0,San Jose,Union Elementary,0,0,0.0339,12,115,0.0,0.003389830508474575,0.028297244094488187
064032006671,Dartmouth Middle,37.239764,-121.897701,857.0,39.0,2,1,21.97435897435897,0.057200133645172,0.0544489581968287,-4.0,0.0,San Jose,Union Elementary,1,0,0.4177,328,184,0.0,0.5389830508474577,0.045275590551181105
064032006672,Guadalupe Elementary,37.228903,-121.89721,573.0,25.0,1,1,22.92,0.0382225192114934,0.0568654173764906,-4.0,0.0,San Jose,Union Elementary,0,0,0.1246,165,156,0.0,0.2627118644067796,0.038385826771653545
064032006674,Lietz Elementary,37.243854,-121.902944,567.0,25.0,1,1,22.68,0.037821583695289,0.0562521294718909,-4.0,0.0,San Jose,Union Elementary,0,0,0.1781,231,178,0.0,0.37457627118644066,0.043799212598425195
064032006677,Noddin Elementary,37.238183,-121.91448,559.0,22.0,1,1,25.40909090909091,0.0372870030070163,0.0632259563264674,-4.0,0.0,San Jose,Union Elementary,0,0,0.0762,25,222,0.0,0.02542372881355932,0.054625984251968504
064032006678,Oster Elementary,37.255791,-121.920261,629.0,25.0,1,1,25.16,0.0419645840294019,0.0625894378194207,-4.0,0.0,San Jose,Union Elementary,0,0,0.0912,241,151,0.0,0.39152542372881355,0.03715551181102362
064032006680,Union Middle,37.242357,-121.934298,1044.0,45.0,2,1,23.2,0.0696959572335449,0.0575809199318569,-4.0,0.0,San Jose,Union Elementary,0,0,0.0383,121,344,0.0,0.18813559322033896,0.08464566929133858
064038006681,Union Hill Elementary,39.205315,-121.037797,560.0,26.0,1,1,21.53846153846154,0.0373538255930504,0.0533350805923208,-4.0,0.0,Grass Valley,Union Hill Elementary,1,0,0.3777,61,74,0.0,0.08644067796610169,0.018208661417322834
064038013728,Union Hill Middle,39.205315,-121.037797,145.0,8.0,2,1,18.125,0.0096224523889074,0.0446124361158432,-4.0,0.0,Grass Valley,Union Hill Elementary,0,0,0.153,224,24,0.0,0.36271186440677966,0.005905511811023622
064059002846,Buckingham Collegiate Charter Academy,38.35832,-121.983426,440.0,25.0,3,1,17.6,0.0293351152689609,0.0432708688245315,163.0,0.0715203426124197,Vacaville,Vacaville Unified,0,0,0.2746,174,57,0.0,0.27796610169491526,0.014025590551181102
064059006697,Alamo Elementary,38.3521,-122.0016,667.0,27.0,1,1,24.703703703703702,0.0445038422986969,0.0614234336551201,-4.0,0.0,Vacaville,Vacaville Unified,0,0,0.1626,61,85,0.0,0.08644067796610169,0.020915354330708662
064059006701,Fairmont Charter Elementary,38.3455,-121.9677,594.0,25.0,1,1,23.76,0.0396257935182091,0.0590119250425894,-4.0,0.0,Vacaville,Vacaville Unified,1,0,0.4399,590,48,0.0,0.9830508474576272,0.011811023622047244
064059006702,Hemlock Elementary,38.3653,-122.0024,381.0,17.0,1,1,22.41176470588235,0.0253925826929502,0.0555666900491031,-4.0,0.0,Vacaville,Vacaville Unified,0,0,0.2106,237,33,0.0,0.3847457627118644,0.00812007874015748
064059006703,Willis Jepson Middle,38.3639,-122.0074,879.0,41.0,2,1,21.4390243902439,0.0586702305379218,0.0530809822578634,-4.0,0.0,Vacaville,Vacaville Unified,0,0,0.1658,280,264,0.0,0.4576271186440678,0.06496062992125984
064059006704,Edwin Markham Elementary,38.3705,-121.9783,898.0,33.0,1,1,27.21212121212121,0.0599398596725693,0.0678333591451138,-4.0,0.0,Vacaville,Vacaville Unified,0,0,0.079,158,238,0.0,0.25084745762711863,0.05856299212598425
064059006705,Orchard Elementary,38.3777,-122.0039,384.0,18.0,1,1,21.33333333333333,0.0255930504510524,0.0528109028960817,-4.0,0.0,Vacaville,Vacaville Unified,0,0,0.2056,150,38,0.0,0.23728813559322032,0.009350393700787402
064059006706,Eugene Padan Elementary,38.3401,-121.9846,674.0,28.0,1,1,24.071428571428573,0.0449716004009355,0.0598077391092723,-4.0,0.0,Vacaville,Vacaville Unified,0,0,0.1621,265,187,0.0,0.43220338983050843,0.04601377952755906
064059006709,Vacaville High,38.36,-121.9962,2037.0,89.0,3,1,22.8876404494382,0.1360507851653859,0.0567827268724996,827.0,0.3558886509635974,Vacaville,Vacaville Unified,0,0,0.1603,236,725,0.0,0.3830508474576271,0.17839566929133857
064059009002,Vaca Pena Middle,38.3492,-121.9519,715.0,36.0,2,1,19.86111111111111,0.0477113264283327,0.0490488358886996,-4.0,0.0,Vacaville,Vacaville Unified,0,0,0.1233,293,246,0.0,0.47966101694915253,0.06053149606299212
064059009648,Will C. Wood High,38.3466,-121.9777,1735.0,77.0,3,1,22.53246753246753,0.1158703641830938,0.0558751299807517,503.0,0.2171306209850107,Vacaville,Vacaville Unified,0,0,0.1445,38,93,0.0,0.04745762711864407,0.022883858267716536
064059010123,Jean Callison Elementary,38.3431,-121.9439,708.0,28.0,1,1,25.285714285714285,0.0472435683260942,0.0629106838646872,-4.0,0.0,Vacaville,Vacaville Unified,0,0,0.1856,191,160,0.0,0.30677966101694915,0.03937007874015748
064059010329,Browns Valley Elementary,38.3828,-121.9827,731.0,29.0,1,1,25.20689655172414,0.048780487804878,0.0627092756858368,-4.0,0.0,Vacaville,Vacaville Unified,1,0,0.2969,127,99,0.0,0.1983050847457627,0.02436023622047244
064059010330,Cooper Elementary,38.3569,-121.9445,722.0,31.0,1,1,23.29032258064516,0.0481790845305713,0.0578117272077815,-4.0,0.0,Vacaville,Vacaville Unified,0,0,0.2101,56,95,0.0,0.07796610169491526,0.023375984251968504
064059014012,Sierra Vista K-8,38.338136,-121.956635,582.0,25.0,1,1,23.28,0.0388239224858002,0.0577853492333901,-4.0,0.0,Vacaville,Vacaville Unified,0,0,0.0589,34,162,0.0,0.04067796610169491,0.03986220472440945
064059014015,Ernest Kimme Charter Academy,38.347903,-121.989585,272.0,18.0,3,1,15.11111111111111,0.0181089208152355,0.0369108461101646,-4.0,0.0,Vacaville,Vacaville Unified,0,0,0.2213,17,70,0.0,0.011864406779661017,0.0172244094488189
064059014592,Vacaville Unified School District Community Day,38.365983,-121.978292,7.0,1.0,3,4,7.0,0.0004009355162044,0.0161839863713798,0.0,0.001713062098501,Vacaville,Vacaville Unified,0,0,0.1951,139,0,0.0,0.21864406779661016,0.0
064065006713,Dean L. Shively,34.044477,-118.047231,463.0,23.0,2,1,20.13043478260869,0.0308720347477447,0.0497370565143322,-4.0,0.0,South El Monte,Valle Lindo Elementary,0,0,0.0662,77,39,0.0,0.1135593220338983,0.009596456692913386
064065006714,New Temple,34.041836,-118.042925,441.0,24.0,1,1,18.375,0.0294019378549949,0.0452512776831345,-4.0,0.0,South El Monte,Valle Lindo Elementary,0,0,0.1491,228,59,0.0,0.3694915254237288,0.014517716535433071
064068002907,Avery Middle,38.203508,-120.364841,182.0,11.0,2,1,16.545454545454547,0.0120948880721683,0.0405761189406845,-4.0,0.0,Avery,Vallecito Union,0,0,0.2111,127,42,0.0,0.1983050847457627,0.010334645669291338
064068006715,Albert A. Michelson Elementary,38.133094,-120.454362,224.0,11.0,1,1,20.363636363636363,0.0149014366855997,0.0503329719684063,-4.0,0.0,Murphys,Vallecito Union,0,0,0.1093,274,63,0.0,0.44745762711864406,0.015501968503937008
064068006716,Hazel Fischer Elementary,38.264034,-120.342699,157.0,8.0,1,1,19.625,0.0104243234213164,0.0484454855195911,-4.0,0.0,Arnold,Vallecito Union,0,0,0.0964,214,52,0.0,0.34576271186440677,0.012795275590551181
064071006717,Vallecitos Elementary,33.413511,-117.149229,178.0,9.0,1,1,19.77777777777778,0.011827597728032,0.0488358886996025,-4.0,0.0,Rainbow,Vallecitos Elementary,0,0,0.0528,112,16,0.0,0.17288135593220338,0.003937007874015748
064074006718,Annie Pennycook Elementary,38.0989,-122.2113,480.0,20.0,1,1,24.0,0.032008018710324,0.0596252129471891,-4.0,0.0,Vallejo,Vallejo City Unified,0,0,0.1698,131,89,0.0,0.20508474576271185,0.021899606299212598
064074006720,Johnston Cooper Elementary,38.1263,-122.2395,417.0,16.0,1,1,26.0625,0.027798195790177,0.0648956558773424,-4.0,0.0,Vallejo,Vallejo City Unified,0,0,0.0344,85,125,0.0,0.1271186440677966,0.030757874015748032
064074006721,Dan Mini Elementary,38.1499,-122.2588,444.0,17.0,1,1,26.11764705882353,0.0296024056130972,0.0650365768113037,-4.0,0.0,Vallejo,Vallejo City Unified,0,0,0.0512,231,32,0.0,0.37457627118644066,0.007874015748031496
064074006722,Cave Language Academy,38.1081,-122.2223,377.0,17.0,1,1,22.176470588235293,0.0251252923488139,0.0549654273975348,-4.0,0.0,Vallejo,Vallejo City Unified,0,0,0.2934,284,53,0.0,0.4644067796610169,0.013041338582677165
064074006723,Solano Widenmann Leadership Academy,38.1534,-122.2399,673.0,26.0,1,1,25.884615384615383,0.0449047778149014,0.0644410955313851,-4.0,0.0,Vallejo,Vallejo City Unified,0,0,0.3843,152,204,0.0,0.2406779661016949,0.05019685039370079
064074006724,Mare Island Health and Fitness Academy,38.0954,-122.2739,420.0,16.0,1,1,26.25,0.0279986635482793,0.0653747870528109,-4.0,0.0,Vallejo,Vallejo City Unified,1,0,0.5416,47,30,0.0,0.06271186440677966,0.0073818897637795275
064074006725,Federal Terrace Elementary,38.1226,-122.2681,308.0,11.0,1,1,28.0,0.0205145339124624,0.06984667802385,-4.0,0.0,Vallejo,Vallejo City Unified,1,0,0.3624,158,57,0.0,0.25084745762711863,0.014025590551181102
064074006728,Highland Elementary,38.1147,-122.2333,510.0,18.0,1,1,28.33333333333333,0.0340126962913464,0.0706984667802385,-4.0,0.0,Vallejo,Vallejo City Unified,0,0,0.1536,180,117,0.0,0.28813559322033894,0.02878937007874016
064074006731,Lincoln Elementary,38.1044,-122.2542,163.0,6.0,1,1,27.166666666666668,0.0108252589375208,0.067717206132879,-4.0,0.0,Vallejo,Vallejo City Unified,0,0,0.0487,213,35,0.0,0.34406779661016945,0.00861220472440945
064074006732,Loma Vista Environmental Science Academy,38.1508,-122.2433,394.0,14.0,1,1,28.142857142857142,0.0262612763113932,0.0702117303480165,-4.0,0.0,Vallejo,Vallejo City Unified,0,0,0.2452,64,89,0.0,0.09152542372881356,0.021899606299212598
064074006734,John Finney High (Continuation),38.111902,-122.243859,130.0,6.0,3,4,21.666666666666668,0.0086201135983962,0.0536626916524701,-4.0,0.0,Vallejo,Vallejo City Unified,1,0,0.4415,254,14,0.0,0.4135593220338983,0.0034448818897637795
064074006736,Hogan Middle,38.10144,-122.21497,930.0,40.0,2,1,23.25,0.0620781824256598,0.0577086882453151,-4.0,0.0,Vallejo,Vallejo City Unified,0,0,0.0734,54,57,0.0,0.07457627118644068,0.014025590551181102
064074006737,Steffan Manor Elementary,38.1006,-122.2245,458.0,17.0,1,1,26.94117647058824,0.0305379218175743,0.0671409960917927,-4.0,0.0,Vallejo,Vallejo City Unified,0,0,0.1022,75,84,0.0,0.11016949152542373,0.020669291338582675
064074006739,Vallejo High,38.115,-122.2446,1448.0,60.0,3,1,24.133333333333333,0.096692281991313,0.0599659284497444,490.0,0.2115631691648822,Vallejo,Vallejo City Unified,0,0,0.0871,112,354,0.0,0.17288135593220338,0.08710629921259842
064074007368,Grace Patterson Elementary,38.0803,-122.2375,390.0,15.0,1,1,26.0,0.0259939859672569,0.0647359454855196,-4.0,0.0,Vallejo,Vallejo City Unified,1,0,0.4594,359,114,0.0,0.5915254237288136,0.028051181102362203
064074007861,Jesse M. Bethel High,38.1211,-122.2041,1499.0,67.0,3,1,22.37313432835821,0.1001002338790511,0.0554679752854128,573.0,0.2471092077087794,Vallejo,Vallejo City Unified,0,0,0.0475,123,427,0.0,0.19152542372881354,0.10506889763779527
064074007889,Vallejo Adult Transition,38.111902,-122.243859,41.0,3.0,3,2,13.666666666666666,0.0026729034413631,0.0332197614991482,0.0,0.001713062098501,Vallejo,Vallejo City Unified,0,0,0.056,283,7,0.0,0.46271186440677964,0.0017224409448818897
064074009455,Glen Cove Elementary,38.0748,-122.2085,463.0,16.0,1,1,28.9375,0.0308720347477447,0.0722423339011925,-4.0,0.0,Vallejo,Vallejo City Unified,1,0,0.4284,400,172,0.0,0.6610169491525424,0.04232283464566929
064074010331,Joseph H. Wardlaw Elementary,38.1189,-122.209,727.0,23.0,1,1,31.60869565217392,0.0485131974607417,0.0790682171690985,-4.0,0.0,Vallejo,Vallejo City Unified,0,0,0.0747,197,248,0.0,0.3169491525423729,0.0610236220472441
064074012088,Vallejo Charter,38.108702,-122.213896,401.0,17.0,1,1,23.58823529411765,0.0267290344136318,0.0585730033069445,-4.0,0.0,Vallejo,Vallejo City Unified,0,0,0.048,171,113,0.0,0.27288135593220336,0.02780511811023622
